user_id,item_id,event_type,rating,timestamp,device,session_id,name,category,price,brand,rating_avg,popularity_score,created_at,user_activity_frequency,avg_rating_per_user,avg_rating_per_item,session_unique_items,session_interaction_count,price_bucket,is_rating_event,popularity_score_norm
U0012,P0006,purchase,,2026-01-19 02:32:02.003126,mobile,S5312,Product_6,Sports,2776.37,BrandD,4.79,0.57,2026-01-20 02:06:43,13,3.3333333333333335,3.0,1,1,high,0,0.57
U0002,P0015,view,,2026-01-19 12:02:32.003126,web,S1541,Product_15,Books,4022.74,BrandD,4.8,0.06,2026-01-20 02:06:43,20,,2.875,1,1,high,0,0.06
U0039,P0011,purchase,,2026-01-19 05:58:33.003126,web,S7835,Product_11,Electronics,636.25,BrandC,1.63,0.33,2026-01-20 02:06:43,30,2.625,3.0,1,1,medium,0,0.33
U0010,P0026,rating,3.0,2026-01-19 06:01:26.003126,mobile,S9252,Product_26,Books,3861.35,BrandB,2.75,0.74,2026-01-20 02:06:43,19,2.5714285714285716,2.5714285714285716,1,1,high,1,0.74
U0045,P0009,rating,2.0,2026-01-19 17:29:32.003126,web,S9668,Product_9,Electronics,2303.11,BrandB,3.04,0.11,2026-01-20 02:06:43,23,2.5,2.4444444444444446,1,1,high,1,0.11
U0037,P0005,purchase,,2026-01-19 20:57:35.003126,mobile,S4323,Product_5,Electronics,1691.5,BrandB,2.13,0.45,2026-01-20 02:06:43,23,4.25,3.875,1,1,medium,0,0.45
U0047,P0002,rating,1.0,2026-01-19 01:11:57.003126,web,S8334,Product_2,Clothing,1310.82,BrandD,2.82,0.62,2026-01-20 02:06:43,24,2.7142857142857144,2.2857142857142856,1,1,medium,1,0.62
U0039,P0017,purchase,,2026-01-19 18:49:02.003126,mobile,S8531,Product_17,Clothing,315.76,BrandA,1.23,0.29,2026-01-20 02:06:43,30,2.625,1.8,1,1,low,0,0.29
U0033,P0022,click,,2026-01-19 02:18:30.003126,web,S3757,Product_22,Sports,183.22,BrandD,2.57,0.12,2026-01-20 02:06:43,12,1.5,2.8,1,1,low,0,0.12
U0030,P0012,purchase,,2026-01-19 11:19:29.003126,web,S3754,Product_12,Sports,3393.42,BrandB,4.74,0.59,2026-01-20 02:06:43,14,3.6,2.8333333333333335,1,1,high,0,0.59
U0021,P0019,rating,1.0,2026-01-19 21:14:56.003126,web,S8207,Product_19,Sports,2663.91,BrandA,1.94,0.64,2026-01-20 02:06:43,25,2.875,2.875,1,1,high,1,0.64
U0028,P0011,rating,4.0,2026-01-19 00:42:03.003126,web,S2328,Product_11,Electronics,636.25,BrandC,1.63,0.33,2026-01-20 02:06:43,31,3.4285714285714284,3.0,1,1,medium,1,0.33
U0046,P0006,rating,1.0,2026-01-19 21:30:00.003126,mobile,S5951,Product_6,Sports,2776.37,BrandD,4.79,0.57,2026-01-20 02:06:43,17,2.2,3.0,2,2,high,1,0.57
U0039,P0007,purchase,,2026-01-19 16:34:15.003126,web,S3677,Product_7,Clothing,3009.29,BrandB,1.72,0.76,2026-01-20 02:06:43,30,2.625,3.0,1,1,high,0,0.76
U0025,P0029,view,,2026-01-19 09:48:01.003126,web,S1633,Product_29,Electronics,553.27,BrandC,3.06,0.83,2026-01-20 02:06:43,27,3.3333333333333335,2.857142857142857,1,1,medium,0,0.83
U0041,P0008,purchase,,2026-01-19 23:15:53.003126,web,S3324,Product_8,Clothing,4777.25,BrandB,1.53,0.08,2026-01-20 02:06:43,18,2.7142857142857144,3.3333333333333335,1,1,high,0,0.08
U0006,P0025,click,,2026-01-20 00:31:29.003126,web,S6395,Product_25,Sports,1234.28,BrandB,2.41,0.84,2026-01-20 02:06:43,16,4.666666666666667,2.6666666666666665,1,1,medium,0,0.84
U0012,P0009,click,,2026-01-19 17:09:53.003126,mobile,S8677,Product_9,Electronics,2303.11,BrandB,3.04,0.11,2026-01-20 02:06:43,13,3.3333333333333335,2.4444444444444446,1,1,high,0,0.11
U0004,P0022,purchase,,2026-01-19 10:04:10.003126,mobile,S7925,Product_22,Sports,183.22,BrandD,2.57,0.12,2026-01-20 02:06:43,28,2.8333333333333335,2.8,1,1,low,0,0.12
U0017,P0027,rating,1.0,2026-01-19 17:17:27.003126,web,S7164,Product_27,Sports,2354.86,BrandC,3.25,0.29,2026-01-20 02:06:43,14,1.0,3.0,2,2,high,1,0.29
U0032,P0003,click,,2026-01-19 07:52:56.003126,mobile,S9828,Product_3,Sports,3244.64,BrandA,2.1,0.94,2026-01-20 02:06:43,20,2.0,2.75,1,1,high,0,0.94
U0020,P0013,rating,1.0,2026-01-19 11:03:11.003126,web,S4438,Product_13,Clothing,4649.78,BrandC,1.91,0.57,2026-01-20 02:06:43,23,2.5714285714285716,2.6666666666666665,1,1,high,1,0.57
U0041,P0010,rating,5.0,2026-01-19 15:27:08.003126,mobile,S2188,Product_10,Clothing,3741.94,BrandA,3.54,0.64,2026-01-20 02:06:43,18,2.7142857142857144,3.5714285714285716,1,1,high,1,0.64
U0032,P0018,view,,2026-01-19 06:02:14.003126,web,S5328,Product_18,Electronics,4214.86,BrandA,2.13,0.81,2026-01-20 02:06:43,20,2.0,2.4166666666666665,1,1,high,0,0.81
U0039,P0022,rating,2.0,2026-01-19 14:29:51.003126,mobile,S6418,Product_22,Sports,183.22,BrandD,2.57,0.12,2026-01-20 02:06:43,30,2.625,2.8,1,1,low,1,0.12
U0044,P0022,rating,1.0,2026-01-19 02:34:41.003126,mobile,S5561,Product_22,Sports,183.22,BrandD,2.57,0.12,2026-01-20 02:06:43,23,2.2857142857142856,2.8,1,1,low,1,0.12
U0025,P0007,purchase,,2026-01-19 23:45:11.003126,mobile,S3302,Product_7,Clothing,3009.29,BrandB,1.72,0.76,2026-01-20 02:06:43,27,3.3333333333333335,3.0,2,2,high,0,0.76
U0014,P0014,rating,,2026-01-19 22:35:47.003126,mobile,S5480,Product_14,Books,419.56,BrandD,4.33,0.67,2026-01-20 02:06:43,16,2.5,2.5714285714285716,1,1,low,1,0.67
U0043,P0006,view,,2026-01-19 06:29:08.003126,mobile,S1439,Product_6,Sports,2776.37,BrandD,4.79,0.57,2026-01-20 02:06:43,15,2.5,3.0,1,1,high,0,0.57
U0005,P0025,click,,2026-01-19 01:00:49.003126,web,S9616,Product_25,Sports,1234.28,BrandB,2.41,0.84,2026-01-20 02:06:43,21,5.0,2.6666666666666665,1,1,medium,0,0.84
U0045,P0012,rating,2.0,2026-01-19 22:51:16.003126,web,S4126,Product_12,Sports,3393.42,BrandB,4.74,0.59,2026-01-20 02:06:43,23,2.5,2.8333333333333335,1,1,high,1,0.59
U0038,P0004,purchase,,2026-01-19 02:13:28.003126,web,S9124,Product_4,Electronics,3134.32,BrandA,2.22,0.96,2026-01-20 02:06:43,19,3.3333333333333335,3.5,1,1,high,0,0.96
U0032,P0010,view,,2026-01-19 18:16:02.003126,web,S8678,Product_10,Clothing,3741.94,BrandA,3.54,0.64,2026-01-20 02:06:43,20,2.0,3.5714285714285716,1,1,high,0,0.64
U0027,P0021,purchase,,2026-01-19 17:11:34.003126,web,S1969,Product_21,Clothing,1863.03,BrandB,3.51,0.48,2026-01-20 02:06:43,23,3.4,3.3333333333333335,1,1,medium,0,0.48
U0045,P0007,rating,1.0,2026-01-19 12:58:23.003126,web,S2600,Product_7,Clothing,3009.29,BrandB,1.72,0.76,2026-01-20 02:06:43,23,2.5,3.0,1,1,high,1,0.76
U0028,P0015,rating,3.0,2026-01-19 10:37:28.003126,web,S2774,Product_15,Books,4022.74,BrandD,4.8,0.06,2026-01-20 02:06:43,31,3.4285714285714284,2.875,1,1,high,1,0.06
U0034,P0030,view,,2026-01-19 04:54:12.003126,mobile,S1090,Product_30,Electronics,2032.86,BrandA,1.75,0.5,2026-01-20 02:06:43,20,5.0,3.0,1,1,high,0,0.5
U0022,P0020,click,,2026-01-19 18:34:52.003126,web,S8411,Product_20,Clothing,4416.0,BrandA,1.26,0.54,2026-01-20 02:06:43,19,3.3333333333333335,2.3333333333333335,2,2,high,0,0.54
U0042,P0008,click,,2026-01-19 06:47:45.003126,mobile,S3817,Product_8,Clothing,4777.25,BrandB,1.53,0.08,2026-01-20 02:06:43,21,3.5,3.3333333333333335,1,1,high,0,0.08
U0007,P0003,purchase,,2026-01-19 17:08:41.003126,web,S5343,Product_3,Sports,3244.64,BrandA,2.1,0.94,2026-01-20 02:06:43,24,2.4285714285714284,2.75,2,2,high,0,0.94
U0044,P0003,purchase,,2026-01-19 15:35:49.003126,web,S6971,Product_3,Sports,3244.64,BrandA,2.1,0.94,2026-01-20 02:06:43,23,2.2857142857142856,2.75,1,1,high,0,0.94
U0034,P0015,view,,2026-01-19 06:27:39.003126,web,S2512,Product_15,Books,4022.74,BrandD,4.8,0.06,2026-01-20 02:06:43,20,5.0,2.875,1,1,high,0,0.06
U0044,P0024,rating,4.0,2026-01-19 22:53:33.003126,mobile,S1539,Product_24,Electronics,329.17,BrandA,2.5,0.59,2026-01-20 02:06:43,23,2.2857142857142856,3.1666666666666665,2,2,low,1,0.59
U0011,P0021,rating,1.0,2026-01-19 19:30:36.003126,mobile,S4905,Product_21,Clothing,1863.03,BrandB,3.51,0.48,2026-01-20 02:06:43,26,2.6,3.3333333333333335,1,1,medium,1,0.48
U0007,P0017,purchase,,2026-01-19 22:53:03.003126,web,S6743,Product_17,Clothing,315.76,BrandA,1.23,0.29,2026-01-20 02:06:43,24,2.4285714285714284,1.8,1,1,low,0,0.29
U0005,P0016,click,,2026-01-19 01:58:35.003126,web,S5726,Product_16,Electronics,2149.85,BrandB,2.8,0.53,2026-01-20 02:06:43,21,5.0,2.75,1,1,high,0,0.53
U0027,P0003,rating,1.0,2026-01-19 16:19:02.003126,mobile,S1393,Product_3,Sports,3244.64,BrandA,2.1,0.94,2026-01-20 02:06:43,23,3.4,2.75,1,1,high,1,0.94
U0042,P0013,view,,2026-01-19 18:13:51.003126,web,S8333,Product_13,Clothing,4649.78,BrandC,1.91,0.57,2026-01-20 02:06:43,21,3.5,2.6666666666666665,1,1,high,0,0.57
U0040,P0024,click,,2026-01-19 14:08:14.003126,web,S5165,Product_24,Electronics,329.17,BrandA,2.5,0.59,2026-01-20 02:06:43,16,3.0,3.1666666666666665,1,1,low,0,0.59
U0005,P0028,view,,2026-01-19 12:23:58.003126,mobile,S1218,Product_28,Electronics,886.06,BrandC,2.66,0.45,2026-01-20 02:06:43,21,5.0,2.8333333333333335,1,1,medium,0,0.45
U0039,P0012,click,,2026-01-19 23:46:48.003126,web,S7870,Product_12,Sports,3393.42,BrandB,4.74,0.59,2026-01-20 02:06:43,30,2.625,2.8333333333333335,1,1,high,0,0.59
U0046,P0017,purchase,,2026-01-19 06:13:05.003126,web,S9351,Product_17,Clothing,315.76,BrandA,1.23,0.29,2026-01-20 02:06:43,17,2.2,1.8,3,3,low,0,0.29
U0008,P0003,rating,4.0,2026-01-19 16:54:32.003126,web,S8318,Product_3,Sports,3244.64,BrandA,2.1,0.94,2026-01-20 02:06:43,22,3.0,2.75,1,1,high,1,0.94
U0004,P0022,click,,2026-01-19 10:43:28.003126,web,S9222,Product_22,Sports,183.22,BrandD,2.57,0.12,2026-01-20 02:06:43,28,2.8333333333333335,2.8,1,1,low,0,0.12
U0001,P0003,purchase,,2026-01-19 11:43:47.003126,mobile,S2198,Product_3,Sports,3244.64,BrandA,2.1,0.94,2026-01-20 02:06:43,19,1.5,2.75,1,1,high,0,0.94
U0002,P0012,purchase,,2026-01-19 11:55:39.003126,mobile,S1312,Product_12,Sports,3393.42,BrandB,4.74,0.59,2026-01-20 02:06:43,20,,2.8333333333333335,1,1,high,0,0.59
U0023,P0006,click,,2026-01-19 09:41:21.003126,mobile,S3619,Product_6,Sports,2776.37,BrandD,4.79,0.57,2026-01-20 02:06:43,15,2.5,3.0,1,1,high,0,0.57
U0021,P0021,click,,2026-01-19 20:24:27.003126,mobile,S3558,Product_21,Clothing,1863.03,BrandB,3.51,0.48,2026-01-20 02:06:43,25,2.875,3.3333333333333335,1,1,medium,0,0.48
U0030,P0030,purchase,,2026-01-19 05:02:16.003126,mobile,S5678,Product_30,Electronics,2032.86,BrandA,1.75,0.5,2026-01-20 02:06:43,14,3.6,3.0,1,1,high,0,0.5
U0029,P0004,purchase,,2026-01-20 00:37:31.003126,mobile,S3722,Product_4,Electronics,3134.32,BrandA,2.22,0.96,2026-01-20 02:06:43,13,2.3333333333333335,3.5,1,1,high,0,0.96
U0018,P0020,view,,2026-01-19 17:21:03.003126,mobile,S7242,Product_20,Clothing,4416.0,BrandA,1.26,0.54,2026-01-20 02:06:43,18,2.5,2.3333333333333335,1,1,high,0,0.54
U0024,P0018,rating,,2026-01-19 06:23:06.003126,web,S2046,Product_18,Electronics,4214.86,BrandA,2.13,0.81,2026-01-20 02:06:43,15,2.5,2.4166666666666665,1,1,high,1,0.81
U0050,P0023,purchase,,2026-01-19 14:12:07.003126,mobile,S2952,Product_23,Electronics,4672.24,BrandB,3.18,0.87,2026-01-20 02:06:43,21,3.3333333333333335,2.8333333333333335,1,1,high,0,0.87
U0011,P0028,click,,2026-01-19 05:17:03.003126,mobile,S7612,Product_28,Electronics,886.06,BrandC,2.66,0.45,2026-01-20 02:06:43,26,2.6,2.8333333333333335,2,2,medium,0,0.45
U0036,P0018,rating,4.0,2026-01-19 05:08:17.003126,mobile,S8622,Product_18,Electronics,4214.86,BrandA,2.13,0.81,2026-01-20 02:06:43,22,3.111111111111111,2.4166666666666665,1,1,high,1,0.81
U0045,P0027,rating,3.0,2026-01-19 22:29:16.003126,mobile,S1291,Product_27,Sports,2354.86,BrandC,3.25,0.29,2026-01-20 02:06:43,23,2.5,3.0,1,1,high,1,0.29
U0020,P0021,click,,2026-01-19 08:05:08.003126,mobile,S3871,Product_21,Clothing,1863.03,BrandB,3.51,0.48,2026-01-20 02:06:43,23,2.5714285714285716,3.3333333333333335,1,1,medium,0,0.48
U0004,P0023,click,,2026-01-19 13:46:41.003126,mobile,S8075,Product_23,Electronics,4672.24,BrandB,3.18,0.87,2026-01-20 02:06:43,28,2.8333333333333335,2.8333333333333335,1,1,high,0,0.87
U0047,P0023,rating,3.0,2026-01-19 20:19:55.003126,mobile,S2864,Product_23,Electronics,4672.24,BrandB,3.18,0.87,2026-01-20 02:06:43,24,2.7142857142857144,2.8333333333333335,1,1,high,1,0.87
U0049,P0004,click,,2026-01-19 02:54:55.003126,web,S1272,Product_4,Electronics,3134.32,BrandA,2.22,0.96,2026-01-20 02:06:43,31,3.0,3.5,1,1,high,0,0.96
U0028,P0020,click,,2026-01-19 06:37:51.003126,web,S3401,Product_20,Clothing,4416.0,BrandA,1.26,0.54,2026-01-20 02:06:43,31,3.4285714285714284,2.3333333333333335,1,1,high,0,0.54
U0015,P0013,view,,2026-01-19 08:26:21.003126,mobile,S5467,Product_13,Clothing,4649.78,BrandC,1.91,0.57,2026-01-20 02:06:43,29,3.857142857142857,2.6666666666666665,1,1,high,0,0.57
U0040,P0021,purchase,,2026-01-19 08:28:58.003126,web,S6478,Product_21,Clothing,1863.03,BrandB,3.51,0.48,2026-01-20 02:06:43,16,3.0,3.3333333333333335,1,1,medium,0,0.48
U0044,P0005,purchase,,2026-01-19 22:11:31.003126,web,S6309,Product_5,Electronics,1691.5,BrandB,2.13,0.45,2026-01-20 02:06:43,23,2.2857142857142856,3.875,1,1,medium,0,0.45
U0047,P0019,rating,3.0,2026-01-19 05:20:18.003126,mobile,S9519,Product_19,Sports,2663.91,BrandA,1.94,0.64,2026-01-20 02:06:43,24,2.7142857142857144,2.875,2,2,high,1,0.64
U0038,P0027,click,,2026-01-19 13:59:26.003126,web,S7098,Product_27,Sports,2354.86,BrandC,3.25,0.29,2026-01-20 02:06:43,19,3.3333333333333335,3.0,1,1,high,0,0.29
U0045,P0023,click,,2026-01-19 18:10:39.003126,web,S3587,Product_23,Electronics,4672.24,BrandB,3.18,0.87,2026-01-20 02:06:43,23,2.5,2.8333333333333335,1,1,high,0,0.87
U0049,P0006,click,,2026-01-19 21:34:06.003126,mobile,S6717,Product_6,Sports,2776.37,BrandD,4.79,0.57,2026-01-20 02:06:43,31,3.0,3.0,1,1,high,0,0.57
U0050,P0016,click,,2026-01-19 11:25:41.003126,web,S3442,Product_16,Electronics,2149.85,BrandB,2.8,0.53,2026-01-20 02:06:43,21,3.3333333333333335,2.75,1,1,high,0,0.53
U0047,P0022,purchase,,2026-01-19 12:34:54.003126,mobile,S7258,Product_22,Sports,183.22,BrandD,2.57,0.12,2026-01-20 02:06:43,24,2.7142857142857144,2.8,3,3,low,0,0.12
U0033,P0025,click,,2026-01-19 14:28:12.003126,web,S1670,Product_25,Sports,1234.28,BrandB,2.41,0.84,2026-01-20 02:06:43,12,1.5,2.6666666666666665,1,1,medium,0,0.84
U0045,P0010,click,,2026-01-19 00:55:27.003126,mobile,S7810,Product_10,Clothing,3741.94,BrandA,3.54,0.64,2026-01-20 02:06:43,23,2.5,3.5714285714285716,2,2,high,0,0.64
U0031,P0003,rating,1.0,2026-01-19 22:18:20.003126,mobile,S5815,Product_3,Sports,3244.64,BrandA,2.1,0.94,2026-01-20 02:06:43,23,3.4,2.75,1,1,high,1,0.94
U0041,P0011,rating,2.0,2026-01-19 12:41:52.003126,mobile,S1922,Product_11,Electronics,636.25,BrandC,1.63,0.33,2026-01-20 02:06:43,18,2.7142857142857144,3.0,1,1,medium,1,0.33
U0050,P0002,view,,2026-01-20 00:05:46.003126,mobile,S5863,Product_2,Clothing,1310.82,BrandD,2.82,0.62,2026-01-20 02:06:43,21,3.3333333333333335,2.2857142857142856,1,1,medium,0,0.62
U0016,P0001,purchase,,2026-01-19 07:07:08.003126,mobile,S1199,Product_1,Electronics,2946.08,BrandA,1.5,0.51,2026-01-20 02:06:43,12,2.1666666666666665,3.2857142857142856,1,1,high,0,0.51
U0041,P0013,rating,3.0,2026-01-19 23:02:26.003126,mobile,S9848,Product_13,Clothing,4649.78,BrandC,1.91,0.57,2026-01-20 02:06:43,18,2.7142857142857144,2.6666666666666665,1,1,high,1,0.57
U0008,P0016,view,,2026-01-19 04:50:33.003126,mobile,S1456,Product_16,Electronics,2149.85,BrandB,2.8,0.53,2026-01-20 02:06:43,22,3.0,2.75,1,1,high,0,0.53
U0013,P0013,rating,3.0,2026-01-19 09:58:39.003126,web,S4798,Product_13,Clothing,4649.78,BrandC,1.91,0.57,2026-01-20 02:06:43,11,2.5,2.6666666666666665,1,1,high,1,0.57
U0018,P0019,view,,2026-01-19 05:52:18.003126,web,S4531,Product_19,Sports,2663.91,BrandA,1.94,0.64,2026-01-20 02:06:43,18,2.5,2.875,1,1,high,0,0.64
U0010,P0020,purchase,,2026-01-19 17:36:07.003126,mobile,S2762,Product_20,Clothing,4416.0,BrandA,1.26,0.54,2026-01-20 02:06:43,19,2.5714285714285716,2.3333333333333335,1,1,high,0,0.54
U0017,P0004,click,,2026-01-19 13:12:48.003126,mobile,S4114,Product_4,Electronics,3134.32,BrandA,2.22,0.96,2026-01-20 02:06:43,14,1.0,3.5,1,1,high,0,0.96
U0049,P0017,rating,2.0,2026-01-19 07:02:29.003126,web,S2264,Product_17,Clothing,315.76,BrandA,1.23,0.29,2026-01-20 02:06:43,31,3.0,1.8,1,1,low,1,0.29
U0020,P0007,view,,2026-01-19 02:19:37.003126,web,S5180,Product_7,Clothing,3009.29,BrandB,1.72,0.76,2026-01-20 02:06:43,23,2.5714285714285716,3.0,1,1,high,0,0.76
U0045,P0006,view,,2026-01-19 18:01:52.003126,web,S4083,Product_6,Sports,2776.37,BrandD,4.79,0.57,2026-01-20 02:06:43,23,2.5,3.0,1,1,high,0,0.57
U0042,P0007,rating,5.0,2026-01-19 18:00:31.003126,mobile,S1010,Product_7,Clothing,3009.29,BrandB,1.72,0.76,2026-01-20 02:06:43,21,3.5,3.0,1,1,high,1,0.76
U0015,P0004,click,,2026-01-19 13:39:48.003126,mobile,S7530,Product_4,Electronics,3134.32,BrandA,2.22,0.96,2026-01-20 02:06:43,29,3.857142857142857,3.5,1,1,high,0,0.96
U0025,P0009,rating,2.0,2026-01-19 15:09:20.003126,web,S4953,Product_9,Electronics,2303.11,BrandB,3.04,0.11,2026-01-20 02:06:43,27,3.3333333333333335,2.4444444444444446,1,1,high,1,0.11
U0044,P0016,purchase,,2026-01-19 21:15:22.003126,web,S2194,Product_16,Electronics,2149.85,BrandB,2.8,0.53,2026-01-20 02:06:43,23,2.2857142857142856,2.75,1,1,high,0,0.53
U0007,P0029,rating,1.0,2026-01-19 10:07:08.003126,mobile,S4441,Product_29,Electronics,553.27,BrandC,3.06,0.83,2026-01-20 02:06:43,24,2.4285714285714284,2.857142857142857,1,1,medium,1,0.83
U0031,P0009,rating,2.0,2026-01-19 02:15:30.003126,mobile,S4315,Product_9,Electronics,2303.11,BrandB,3.04,0.11,2026-01-20 02:06:43,23,3.4,2.4444444444444446,1,1,high,1,0.11
U0048,P0012,click,,2026-01-19 17:50:31.003126,mobile,S1647,Product_12,Sports,3393.42,BrandB,4.74,0.59,2026-01-20 02:06:43,17,3.0,2.8333333333333335,1,1,high,0,0.59
U0010,P0006,purchase,,2026-01-19 14:02:21.003126,web,S5651,Product_6,Sports,2776.37,BrandD,4.79,0.57,2026-01-20 02:06:43,19,2.5714285714285716,3.0,1,1,high,0,0.57
U0002,P0025,click,,2026-01-19 14:30:49.003126,mobile,S4848,Product_25,Sports,1234.28,BrandB,2.41,0.84,2026-01-20 02:06:43,20,,2.6666666666666665,2,2,medium,0,0.84
U0003,P0008,rating,3.0,2026-01-19 16:01:06.003126,mobile,S1588,Product_8,Clothing,4777.25,BrandB,1.53,0.08,2026-01-20 02:06:43,22,2.5714285714285716,3.3333333333333335,1,1,high,1,0.08
U0034,P0023,view,,2026-01-19 16:46:43.003126,web,S3826,Product_23,Electronics,4672.24,BrandB,3.18,0.87,2026-01-20 02:06:43,20,5.0,2.8333333333333335,1,1,high,0,0.87
U0002,P0008,rating,,2026-01-19 16:22:11.003126,mobile,S1240,Product_8,Clothing,4777.25,BrandB,1.53,0.08,2026-01-20 02:06:43,20,,3.3333333333333335,1,1,high,1,0.08
U0007,P0014,rating,4.0,2026-01-19 08:50:36.003126,web,S7979,Product_14,Books,419.56,BrandD,4.33,0.67,2026-01-20 02:06:43,24,2.4285714285714284,2.5714285714285716,1,1,low,1,0.67
U0005,P0005,click,,2026-01-19 08:41:30.003126,mobile,S7847,Product_5,Electronics,1691.5,BrandB,2.13,0.45,2026-01-20 02:06:43,21,5.0,3.875,1,1,medium,0,0.45
U0048,P0001,purchase,,2026-01-19 23:07:45.003126,web,S7205,Product_1,Electronics,2946.08,BrandA,1.5,0.51,2026-01-20 02:06:43,17,3.0,3.2857142857142856,1,1,high,0,0.51
U0050,P0023,view,,2026-01-19 20:39:15.003126,web,S1326,Product_23,Electronics,4672.24,BrandB,3.18,0.87,2026-01-20 02:06:43,21,3.3333333333333335,2.8333333333333335,1,1,high,0,0.87
U0018,P0022,rating,2.0,2026-01-19 05:43:52.003126,mobile,S1050,Product_22,Sports,183.22,BrandD,2.57,0.12,2026-01-20 02:06:43,18,2.5,2.8,1,1,low,1,0.12
U0014,P0008,view,,2026-01-19 15:52:16.003126,mobile,S3351,Product_8,Clothing,4777.25,BrandB,1.53,0.08,2026-01-20 02:06:43,16,2.5,3.3333333333333335,1,1,high,0,0.08
U0007,P0030,rating,4.0,2026-01-19 02:21:28.003126,mobile,S8592,Product_30,Electronics,2032.86,BrandA,1.75,0.5,2026-01-20 02:06:43,24,2.4285714285714284,3.0,1,1,high,1,0.5
U0041,P0002,rating,3.0,2026-01-19 20:40:46.003126,mobile,S6022,Product_2,Clothing,1310.82,BrandD,2.82,0.62,2026-01-20 02:06:43,18,2.7142857142857144,2.2857142857142856,1,1,medium,1,0.62
U0003,P0014,purchase,,2026-01-19 16:41:15.003126,mobile,S2048,Product_14,Books,419.56,BrandD,4.33,0.67,2026-01-20 02:06:43,22,2.5714285714285716,2.5714285714285716,1,1,low,0,0.67
U0002,P0006,view,,2026-01-19 08:52:21.003126,web,S8725,Product_6,Sports,2776.37,BrandD,4.79,0.57,2026-01-20 02:06:43,20,,3.0,1,1,high,0,0.57
U0034,P0025,view,,2026-01-19 23:48:56.003126,mobile,S9227,Product_25,Sports,1234.28,BrandB,2.41,0.84,2026-01-20 02:06:43,20,5.0,2.6666666666666665,2,2,medium,0,0.84
U0037,P0015,click,,2026-01-19 23:13:13.003126,mobile,S5570,Product_15,Books,4022.74,BrandD,4.8,0.06,2026-01-20 02:06:43,23,4.25,2.875,1,1,high,0,0.06
U0008,P0028,purchase,,2026-01-19 02:32:14.003126,mobile,S5843,Product_28,Electronics,886.06,BrandC,2.66,0.45,2026-01-20 02:06:43,22,3.0,2.8333333333333335,1,1,medium,0,0.45
U0016,P0011,purchase,,2026-01-19 03:22:29.003126,mobile,S5295,Product_11,Electronics,636.25,BrandC,1.63,0.33,2026-01-20 02:06:43,12,2.1666666666666665,3.0,1,1,medium,0,0.33
U0010,P0023,view,,2026-01-19 21:19:40.003126,mobile,S5440,Product_23,Electronics,4672.24,BrandB,3.18,0.87,2026-01-20 02:06:43,19,2.5714285714285716,2.8333333333333335,1,1,high,0,0.87
U0050,P0005,view,,2026-01-19 10:06:07.003126,web,S7670,Product_5,Electronics,1691.5,BrandB,2.13,0.45,2026-01-20 02:06:43,21,3.3333333333333335,3.875,1,1,medium,0,0.45
U0037,P0023,rating,3.0,2026-01-19 10:15:46.003126,mobile,S2145,Product_23,Electronics,4672.24,BrandB,3.18,0.87,2026-01-20 02:06:43,23,4.25,2.8333333333333335,1,1,high,1,0.87
U0005,P0021,view,,2026-01-19 07:00:01.003126,web,S9566,Product_21,Clothing,1863.03,BrandB,3.51,0.48,2026-01-20 02:06:43,21,5.0,3.3333333333333335,1,1,medium,0,0.48
U0015,P0004,view,,2026-01-19 15:03:06.003126,mobile,S4762,Product_4,Electronics,3134.32,BrandA,2.22,0.96,2026-01-20 02:06:43,29,3.857142857142857,3.5,1,1,high,0,0.96
U0011,P0010,purchase,,2026-01-19 10:57:47.003126,web,S1047,Product_10,Clothing,3741.94,BrandA,3.54,0.64,2026-01-20 02:06:43,26,2.6,3.5714285714285716,1,1,high,0,0.64
U0001,P0005,purchase,,2026-01-19 07:38:18.003126,mobile,S3099,Product_5,Electronics,1691.5,BrandB,2.13,0.45,2026-01-20 02:06:43,19,1.5,3.875,1,1,medium,0,0.45
U0029,P0017,view,,2026-01-19 07:02:40.003126,web,S1774,Product_17,Clothing,315.76,BrandA,1.23,0.29,2026-01-20 02:06:43,13,2.3333333333333335,1.8,1,1,low,0,0.29
U0023,P0027,view,,2026-01-19 18:56:19.003126,mobile,S2604,Product_27,Sports,2354.86,BrandC,3.25,0.29,2026-01-20 02:06:43,15,2.5,3.0,1,1,high,0,0.29
U0020,P0027,click,,2026-01-19 17:34:58.003126,web,S3370,Product_27,Sports,2354.86,BrandC,3.25,0.29,2026-01-20 02:06:43,23,2.5714285714285716,3.0,1,1,high,0,0.29
U0025,P0016,click,,2026-01-19 11:56:45.003126,mobile,S9445,Product_16,Electronics,2149.85,BrandB,2.8,0.53,2026-01-20 02:06:43,27,3.3333333333333335,2.75,1,1,high,0,0.53
U0019,P0003,view,,2026-01-19 12:49:07.003126,web,S7593,Product_3,Sports,3244.64,BrandA,2.1,0.94,2026-01-20 02:06:43,16,2.3333333333333335,2.75,1,1,high,0,0.94
U0010,P0028,rating,2.0,2026-01-19 12:49:06.003126,mobile,S2640,Product_28,Electronics,886.06,BrandC,2.66,0.45,2026-01-20 02:06:43,19,2.5714285714285716,2.8333333333333335,1,1,medium,1,0.45
U0046,P0026,view,,2026-01-19 19:03:19.003126,web,S8648,Product_26,Books,3861.35,BrandB,2.75,0.74,2026-01-20 02:06:43,17,2.2,2.5714285714285716,1,1,high,0,0.74
